Date,sentiment_score
2021-10-17,0.11895
2021-10-18,0.1457458333333333
2021-10-19,0.20162916666666664
2021-10-20,0.10754166666666665
2021-10-21,0.2772775
2021-10-22,0.15142999999999995
2021-10-23,0.5191
2021-10-24,0.1671249999999999
2021-10-25,0.17622916666666666
2021-10-26,0.22672666666666663
2021-10-27,-0.03945
2021-10-28,0.16135999999999995
2021-10-29,0.24354285714285714
2021-10-30,0.5834333333333334
2021-10-31,0.3105833333333333
2021-11-01,0.20536272727272725
2021-11-02,0.105375
2021-11-03,0.3318125
2021-11-04,0.05135
2021-11-05,0.2512
2021-11-06,0.0512875
2021-11-07,-0.0699625
2021-11-08,-0.0037449999999999983
2021-11-09,0.338875
2021-11-10,0.23399999999999999
2021-11-11,0.08704583333333335
2021-11-12,0.14675416666666663
2021-11-13,0.17465
2021-11-14,0.3322875
2021-11-15,0.16437499999999994
2021-11-16,0.07526999999999995
2021-11-17,0.1551
2021-11-18,0.10467666666666671
2021-11-19,-0.03397750000000005
2021-11-20,0.0413749999999999
2021-11-21,0.04166666666666665
2021-11-22,0.27244444444444443
2021-11-23,0.3661880952380952
2021-11-24,0.29565673076923077
2021-11-25,0.2763
2021-11-26,0.015284090909090949
2021-11-27,0.02715999999999995
2021-11-28,0.25017999999999996
2021-11-29,0.14093454545454545
2021-11-30,-0.023187499999999996
2021-12-01,0.061933333333333354
2021-12-02,0.08415624999999995
2021-12-03,0.08118000000000004
2021-12-04,0.25555
2021-12-05,0.42998333333333333
2021-12-06,-0.047651666666666655
2021-12-07,0.0815366666666667
2021-12-08,0.23124
2021-12-09,0.1886583333333333
2021-12-10,0.181525
2021-12-11,0.38132499999999997
2021-12-12,0.3818
2021-12-13,0.19351999999999997
2021-12-14,0.03788
2021-12-15,0.13032500000000005
2021-12-16,-0.06342115384615385
2021-12-17,0.23883124999999994
2021-12-18,0.47768333333333335
2021-12-19,0.2148833333333333
2021-12-20,0.15237555555555554
2021-12-21,0.08625833333333328
2021-12-22,0.07610833333333336
2021-12-23,0.21605999999999997
2021-12-24,-0.00022499999999994746
2021-12-25,0.2027
